Folder,AvgFreq,KappaFull,mean_sb_frac
399,0.623994534596875,0.8301853146954319,0.1338635416666666
400,0.5405215780656251,0.8057044741446282,0.1037947916666666
401,0.6000727535395833,0.8205071543225684,0.1289458333333333
402,0.6485863350739584,1.03528851202467,0.1727822916666666
403,0.54421343296875,0.6577533457696709,0.1147333333333333
404,0.5098660226770834,0.6457449404937561,0.106728125
405,0.500548467209375,0.8323378588621063,0.0951479166666666
406,0.5760797879458334,0.7366445127090606,0.1188177083333333
407,0.4537741523427083,0.7850786285366556,0.0849677083333333
408,0.5889837906375001,0.7376141804328126,0.1203479166666666
409,0.5425409093822917,0.6108140193026482,0.111621875
410,0.4870646404114582,0.8018732021199735,0.0911114583333333
411,0.5973274146812501,0.7709682626319095,0.130790625
413,0.5445859846229167,0.6256966681810323,0.1039104166666666
414,0.63479507465,0.9256858741583736,0.1605760416666666
415,0.6062926247520833,1.0170186579845395,0.13756875
416,0.5469802444729166,0.5826792120468934,0.0977458333333333
417,0.534557490696875,0.77560642348197,0.0977114583333333
418,0.5848111061895833,0.7727141297392082,0.1234802083333333
419,0.5997567362770834,0.7419346414030205,0.12081875
420,0.5189652294864583,0.8101413900373341,0.09715
421,0.6186163278479166,0.9212787021730688,0.1528
422,0.54744944889375,0.965611560604246,0.1070125
423,0.6143924811052083,0.8215946226209616,0.1403989583333333
424,0.49867110539375,0.7029514212956692,0.0990906249999999
425,0.47308950724375,0.7457161721564893,0.0819385416666666
426,0.617916910809375,0.6806995873029495,0.1283385416666666
427,0.56249297634375,0.7678347165506376,0.113234375
428,0.5220718395812499,0.514386567223,0.0989083333333333
429,0.5654571166468749,0.749807493033921,0.1157072916666666
430,0.4517224656,0.534935023573312,0.0624062499999999
431,0.4996582296,0.8188810862125756,0.0889489583333333
432,0.5211177084145833,0.7580741858046038,0.107534375
433,0.55968755005,0.6884812136138067,0.113575
434,0.601312364896875,0.7130325282251113,0.1325385416666666
435,0.4989507363354167,0.7160171715014629,0.0869333333333333
436,0.5597162039489584,0.7658910669491833,0.1125406249999999
437,0.5558576632645833,0.6798189128207526,0.114003125
438,0.5471818837260417,0.6652885702286867,0.1108760416666666
439,0.5396297468291666,0.593952291398084,0.1111145833333333
